event_id,doc_id,stock_code,event_type,event_time,subject,object,impact_path,evidence_text,evidence_strength
ME0092,HIST-NBS-030,600104,attention_spread,2017-10-19,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0093,HIST-NBS-030,601633,attention_spread,2017-10-19,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0094,HIST-NBS-030,601127,attention_spread,2017-10-19,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0095,HIST-NBS-030,000625,attention_spread,2017-10-19,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0096,HIST-NBS-031,002594,attention_spread,2017-11-14,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0097,HIST-NBS-031,600104,attention_spread,2017-11-14,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0098,HIST-NBS-031,601633,attention_spread,2017-11-14,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0099,HIST-NBS-031,601127,attention_spread,2017-11-14,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0100,HIST-NBS-031,000625,attention_spread,2017-11-14,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0101,HIST-NBS-032,002594,attention_spread,2017-12-14,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0102,HIST-NBS-032,600104,attention_spread,2017-12-14,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0103,HIST-NBS-032,601633,attention_spread,2017-12-14,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0104,HIST-NBS-032,601127,attention_spread,2017-12-14,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0105,HIST-NBS-032,000625,attention_spread,2017-12-14,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0106,HIST-NBS-033,002594,attention_spread,2018-01-18,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0107,HIST-NBS-033,600104,attention_spread,2018-01-18,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0108,HIST-NBS-033,601633,attention_spread,2018-01-18,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0109,HIST-NBS-033,601127,attention_spread,2018-01-18,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0110,HIST-NBS-033,000625,attention_spread,2018-01-18,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0111,HIST-NBS-034,002594,attention_spread,2018-03-14,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0112,HIST-NBS-034,600104,attention_spread,2018-03-14,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0113,HIST-NBS-034,601633,attention_spread,2018-03-14,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0114,HIST-NBS-034,601127,attention_spread,2018-03-14,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0115,HIST-NBS-034,000625,attention_spread,2018-03-14,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0116,HIST-NBS-035,002594,attention_spread,2018-04-17,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0117,HIST-NBS-035,600104,attention_spread,2018-04-17,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0118,HIST-NBS-035,601633,attention_spread,2018-04-17,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0119,HIST-NBS-035,601127,attention_spread,2018-04-17,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0120,HIST-NBS-035,000625,attention_spread,2018-04-17,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0121,HIST-NBS-036,002594,attention_spread,2018-05-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
ME0122,HIST-NBS-036,600104,attention_spread,2018-05-15,国家统计局,新能源汽车销售与车型供给,政策活动/需求变化→终端销量关注→整车与电池链条联动,利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。,0.84
